Image,Expert01,Expert02
qc_022_S_0066_20051123_redskull_bison,,Fail
qc_022_S_0066_20060609_redskull_bison,,Fail
qc_022_S_0066_20061218_redskull_bison,,Fail
qc_022_S_0066_20071130_redskull_bison,,Fail
qc_022_S_0066_20090403_redskull_bison,,Fail
qc_022_S_0096_20060118_redskull_bison,,Fail
qc_022_S_0096_20060831_redskull_bison,,Fail
qc_022_S_0096_20070125_redskull_bison,,Fail
qc_022_S_0096_20080229_redskull_bison,,Pass
qc_022_S_0096_20090219_redskull_bison,,Fail
qc_022_S_0096_20100226_redskull_bison,,Fail
qc_022_S_0096_20110131_redskull_bison,,Fail
qc_022_S_0096_20120203_redskull_bison,,Fail
qc_022_S_0129_20060206_redskull_bison,,Fail
qc_022_S_0129_20060811_redskull_bison,,Fail
qc_022_S_0129_20070226_redskull_bison,,Fail
qc_022_S_0129_20080219_redskull_bison,,Fail
qc_022_S_0130_20060123_redskull_bison,,Pass
qc_022_S_0130_20060816_redskull_bison,,Pass
qc_022_S_0130_20070306_redskull_bison,,Pass
qc_022_S_0130_20080212_redskull_bison,,Pass
qc_022_S_0130_20090303_redskull_bison,,Pass
qc_022_S_0130_20100326_redskull_bison,,Pass
qc_022_S_0130_20110427_redskull_bison,,Pass
qc_022_S_0130_20120510_redskull_bison,,Pass
qc_022_S_0130_20130606_redskull_bison,,Pass
qc_022_S_0219_20060317_redskull_bison,,Pass
qc_022_S_0219_20061115_redskull_bison,,Pass
qc_022_S_0543_20060522_redskull_bison,,Pass
qc_022_S_0543_20070926_redskull_bison,,Pass
qc_022_S_0543_20080611_redskull_bison,,Fail
qc_022_S_0544_20060517_redskull_bison,,Pass
qc_022_S_0544_20061204_redskull_bison,,Pass
qc_022_S_0544_20070706_redskull_bison,,Pass
qc_022_S_0544_20071128_redskull_bison,,Pass
qc_022_S_0544_20080514_redskull_bison,Pass,Pass
qc_022_S_0750_20060807_redskull_bison,,Pass
qc_022_S_0750_20070306_redskull_bison,,Fail
qc_022_S_0750_20070727_redskull_bison,,Pass
qc_022_S_0750_20080307_redskull_bison,,Pass
qc_022_S_0750_20080829_redskull_bison,,Pass
qc_022_S_0924_20060927_redskull_bison,,Fail
qc_022_S_0924_20070523_redskull_bison,,Fail
qc_022_S_0961_20061020_redskull_bison,,Fail
qc_022_S_0961_20070518_redskull_bison,,Fail
qc_022_S_0961_20071106_redskull_bison,,Fail
qc_022_S_0961_20080425_redskull_bison,,Fail
qc_022_S_0961_20081118_redskull_bison,,Fail
qc_022_S_0961_20091105_redskull_bison,,Fail
qc_022_S_1097_20061130_redskull_bison,,Fail
qc_022_S_1097_20071212_redskull_bison,,Fail
qc_022_S_1097_20080613_redskull_bison,,Fail
qc_022_S_1097_20081209_redskull_bison,,Fail
qc_022_S_1097_20091208_redskull_bison,,Fail
qc_022_S_1097_20110110_redskull_bison,,Fail
qc_022_S_1097_20120117_redskull_bison,,Fail
qc_022_S_1351_20070316_redskull_bison,,Pass
qc_022_S_1351_20070907_redskull_bison,,Pass
qc_022_S_1351_20080305_redskull_bison,,Pass
qc_022_S_1351_20080919_redskull_bison,,Pass
qc_022_S_1351_20090320_redskull_bison,,Pass
qc_022_S_1351_20100324_redskull_bison,,Pass
qc_022_S_1351_20110415_redskull_bison,,Pass
qc_022_S_1351_20120419_redskull_bison,,Pass
qc_022_S_1366_20070328_redskull_bison,,Pass
qc_022_S_1394_20070529_redskull_bison,,Fail
qc_022_S_1394_20071214_redskull_bison,,Fail
qc_022_S_1394_20080527_redskull_bison,,Fail
qc_022_S_1394_20090122_redskull_bison,,Fail
qc_022_S_1394_20090629_redskull_bison,,Fail
qc_022_S_1394_20100628_redskull_bison,,Fail
qc_022_S_1394_20110623_redskull_bison,,Fail
qc_022_S_2087_20101005_redskull_bison,,Pass
qc_022_S_2087_20110208_redskull_bison,Pass,Pass
qc_022_S_2087_20110601_redskull_bison,,Pass
qc_022_S_2087_20111116_redskull_bison,,Pass
qc_022_S_2087_20121102_redskull_bison,Pass,Pass
qc_022_S_2087_20141021_redskull_bison,,Pass
qc_022_S_2167_20101102_redskull_bison,,Pass
qc_022_S_2167_20110225_redskull_bison,,Pass
qc_022_S_2167_20110628_redskull_bison,Pass,Pass
qc_022_S_2167_20120228_redskull_bison,,Pass
qc_022_S_2167_20130315_redskull_bison,,Pass
qc_022_S_2167_20131220_redskull_bison,,Pass
qc_022_S_2263_20110118_redskull_bison,Pass,Pass
qc_022_S_2263_20110426_redskull_bison,Fail,Pass
qc_022_S_2263_20110823_redskull_bison,Fail,Fail
qc_022_S_2263_20120224_redskull_bison,Pass,Pass
qc_022_S_2263_20140207_redskull_bison,Fail,Pass
qc_022_S_2263_20150130_redskull_bison,,Fail
qc_022_S_2379_20110513_redskull_bison,,Fail
qc_022_S_2379_20110823_redskull_bison,,Pass
qc_022_S_2379_20111206_redskull_bison,Pass,Pass
qc_022_S_2379_20120605_redskull_bison,Pass,Pass
qc_022_S_2379_20130531_redskull_bison,Pass,Pass
qc_022_S_2382_20110621_redskull_bison,Fail,Fail
qc_022_S_4173_20110913_redskull_bison,Pass,Pass
qc_022_S_4173_20120124_redskull_bison,Pass,Pass
qc_022_S_4173_20120327_redskull_bison,,Pass
qc_022_S_4173_20120925_redskull_bison,Pass,Pass
qc_022_S_4173_20130927_redskull_bison,,Pass
qc_022_S_4196_20110913_redskull_bison,Fail,Fail
qc_022_S_4196_20120127_redskull_bison,,Fail
qc_022_S_4196_20120327_redskull_bison,Pass,Fail
qc_022_S_4196_20120928_redskull_bison,Fail,Fail
qc_022_S_4266_20111115_redskull_bison,Pass,Pass
qc_022_S_4266_20120306_redskull_bison,,Pass
qc_022_S_4266_20120525_redskull_bison,Pass,Pass
qc_022_S_4266_20130215_redskull_bison,Pass,Pass
qc_022_S_4291_20111122_redskull_bison,,Fail
qc_022_S_4291_20120229_redskull_bison,Fail,Fail
qc_022_S_4291_20120808_redskull_bison,Fail,Fail
qc_022_S_4291_20130130_redskull_bison,Fail,Fail
qc_022_S_4291_20140212_redskull_bison,Fail,Fail
qc_022_S_4320_20111109_redskull_bison,,Pass
qc_022_S_4320_20120210_redskull_bison,Fail,Pass
qc_022_S_4320_20120720_redskull_bison,Fail,Pass
qc_022_S_4320_20130222_redskull_bison,Pass,Pass
qc_022_S_4320_20131206_redskull_bison,,Pass
qc_022_S_4444_20120214_redskull_bison,Pass,Pass
qc_022_S_4444_20120515_redskull_bison,Pass,Pass
qc_022_S_4444_20120822_redskull_bison,,Pass
qc_022_S_4444_20130222_redskull_bison,Pass,Pass
qc_022_S_4444_20140401_redskull_bison,Pass,Pass
qc_022_S_4805_20120703_redskull_bison,,Pass
qc_022_S_4805_20121016_redskull_bison,Pass,Pass
qc_022_S_4805_20130402_redskull_bison,,Pass
qc_022_S_4805_20140711_redskull_bison,,Pass
qc_022_S_4922_20120925_redskull_bison,Pass,Pass
qc_022_S_4922_20130529_redskull_bison,Fail,Fail
qc_022_S_4922_20131009_redskull_bison,Pass,Pass
qc_022_S_5004_20121106_redskull_bison,,Fail
qc_022_S_5004_20130426_redskull_bison,,Fail
qc_022_S_5004_20130522_redskull_bison,,Fail
qc_023_S_0030_20051010_redskull_bison,,Fail
qc_023_S_0030_20051026_redskull_bison,Pass,Fail
qc_023_S_0030_20060413_redskull_bison,Fail,Fail
qc_023_S_0030_20060414_redskull_bison,,Fail
qc_023_S_0030_20061012_redskull_bison,,Fail
qc_023_S_0030_20070426_redskull_bison,Fail,Fail
qc_023_S_0030_20070427_redskull_bison,,Pass
qc_023_S_0030_20071113_redskull_bison,,Fail
qc_023_S_0030_20081126_redskull_bison,,Fail
qc_023_S_0031_20051012_redskull_bison,,Fail
qc_023_S_0031_20051028_redskull_bison,,Fail
qc_023_S_0031_20060417_redskull_bison,Fail,Fail
qc_023_S_0031_20061030_redskull_bison,Fail,Fail
qc_023_S_0031_20071114_redskull_bison,Fail,Fail
qc_023_S_0031_20081202_redskull_bison,Fail,Fail
qc_023_S_0031_20091022_redskull_bison,,Fail
qc_023_S_0031_20101201_redskull_bison,,Fail
qc_023_S_0031_20111020_redskull_bison,,Fail
qc_023_S_0031_20120920_redskull_bison,,Fail
qc_023_S_0031_20131017_redskull_bison,,Fail
qc_023_S_0042_20051031_redskull_bison,,Pass
qc_023_S_0042_20060503_redskull_bison,,Fail
qc_023_S_0042_20061109_redskull_bison,,Pass
qc_023_S_0042_20070608_redskull_bison,,Fail
qc_023_S_0042_20081205_redskull_bison,,Pass
qc_023_S_0042_20100318_redskull_bison,,Pass
qc_023_S_0042_20110413_redskull_bison,,Pass
qc_023_S_0042_20111130_redskull_bison,,Fail
qc_023_S_0042_20130123_redskull_bison,,Pass
qc_023_S_0042_20131121_redskull_bison,,Pass
qc_023_S_0058_20051130_redskull_bison,,Pass
qc_023_S_0058_20051212_redskull_bison,,Fail
qc_023_S_0058_20060613_redskull_bison,,Fail
qc_023_S_0058_20060622_redskull_bison,,Fail
qc_023_S_0058_20061219_redskull_bison,,Fail
qc_023_S_0058_20071206_redskull_bison,,Fail
qc_023_S_0058_20081209_redskull_bison,,Fail
qc_023_S_0058_20100319_redskull_bison,,Fail
qc_023_S_0058_20110427_redskull_bison,,Pass
qc_023_S_0058_20120402_redskull_bison,,Pass
qc_023_S_0058_20131204_redskull_bison,,Fail
qc_023_S_0061_20051129_redskull_bison,,Fail
qc_023_S_0061_20051220_redskull_bison,Pass,Pass
qc_023_S_0061_20060615_redskull_bison,Pass,Pass
qc_023_S_0061_20060705_redskull_bison,,Fail
qc_023_S_0061_20061206_redskull_bison,Pass,Pass
qc_023_S_0061_20071213_redskull_bison,Pass,Pass
qc_023_S_0061_20081219_redskull_bison,,Pass
qc_023_S_0061_20081223_redskull_bison,Pass,Pass
qc_023_S_0061_20100225_redskull_bison,,Pass
qc_023_S_0061_20110210_redskull_bison,,Fail
qc_023_S_0061_20120207_redskull_bison,,Pass
qc_023_S_0061_20130206_redskull_bison,,Fail
qc_023_S_0061_20131216_redskull_bison,,Pass
qc_023_S_0061_20150212_redskull_bison,,Pass
qc_023_S_0078_20051216_redskull_bison,,Pass
qc_023_S_0078_20060112_redskull_bison,Pass,Pass
qc_023_S_0078_20060711_redskull_bison,Pass,Fail
qc_023_S_0078_20060712_redskull_bison,,Pass
qc_023_S_0078_20070110_redskull_bison,,Pass
qc_023_S_0078_20070111_redskull_bison,Fail,Fail
qc_023_S_0078_20070724_redskull_bison,,Pass
qc_023_S_0078_20070801_redskull_bison,,Pass
qc_023_S_0081_20060110_redskull_bison,,Pass
qc_023_S_0081_20060725_redskull_bison,,Pass
qc_023_S_0081_20070116_redskull_bison,,Pass
qc_023_S_0081_20080125_redskull_bison,Pass,Pass
qc_023_S_0081_20090210_redskull_bison,,Pass
qc_023_S_0081_20100311_redskull_bison,,Pass
qc_023_S_0083_20051214_redskull_bison,,Fail
qc_023_S_0083_20060710_redskull_bison,,Pass
qc_023_S_0083_20070108_redskull_bison,,Pass
qc_023_S_0083_20080131_redskull_bison,,Pass
qc_023_S_0084_20060104_redskull_bison,,Pass
qc_023_S_0084_20060727_redskull_bison,,Pass
qc_023_S_0084_20070124_redskull_bison,,Pass
qc_023_S_0084_20080122_redskull_bison,,Pass
qc_023_S_0093_20060103_redskull_bison,,Fail
qc_023_S_0093_20070213_redskull_bison,,Fail
qc_023_S_0093_20080128_redskull_bison,,Fail
qc_023_S_0126_20060119_redskull_bison,,Pass
qc_023_S_0126_20060208_redskull_bison,,Pass
qc_023_S_0126_20060808_redskull_bison,,Pass
qc_023_S_0126_20070321_redskull_bison,,Pass
qc_023_S_0126_20070814_redskull_bison,,Pass
qc_023_S_0126_20080229_redskull_bison,,Pass
qc_023_S_0126_20090303_redskull_bison,,Pass
qc_023_S_0126_20100304_redskull_bison,,Pass
qc_023_S_0126_20110223_redskull_bison,,Pass
qc_023_S_0126_20120209_redskull_bison,,Pass
qc_023_S_0126_20130404_redskull_bison,,Fail
qc_023_S_0139_20060124_redskull_bison,,Pass
qc_023_S_0139_20060206_redskull_bison,,Pass
qc_023_S_0139_20060728_redskull_bison,Pass,Pass
qc_023_S_0139_20070209_redskull_bison,,Pass
qc_023_S_0139_20070215_redskull_bison,Pass,Pass
qc_023_S_0139_20080304_redskull_bison,Pass,Pass
qc_023_S_0217_20060221_redskull_bison,,Fail
qc_023_S_0217_20060815_redskull_bison,,Fail
qc_023_S_0217_20070302_redskull_bison,,Fail
qc_023_S_0217_20070807_redskull_bison,,Fail
qc_023_S_0217_20080225_redskull_bison,,Fail
qc_023_S_0217_20090306_redskull_bison,,Fail
qc_023_S_0217_20100312_redskull_bison,,Fail
qc_023_S_0217_20110302_redskull_bison,,Fail
qc_023_S_0217_20120523_redskull_bison,,Fail
qc_023_S_0331_20060323_redskull_bison,,Fail
qc_023_S_0331_20060412_redskull_bison,,Fail
qc_023_S_0331_20061003_redskull_bison,,Fail
qc_023_S_0331_20070319_redskull_bison,,Fail
qc_023_S_0331_20070411_redskull_bison,,Pass
qc_023_S_0331_20071009_redskull_bison,,Fail
qc_023_S_0331_20080328_redskull_bison,Fail,Fail
qc_023_S_0331_20090410_redskull_bison,,Fail
qc_023_S_0331_20100505_redskull_bison,,Fail
qc_023_S_0331_20110504_redskull_bison,,Fail
qc_023_S_0331_20120607_redskull_bison,,Fail
qc_023_S_0331_20130410_redskull_bison,,Fail
qc_023_S_0331_20140403_redskull_bison,,Fail
qc_023_S_0376_20060403_redskull_bison,,Pass
qc_023_S_0376_20060428_redskull_bison,,Pass
qc_023_S_0376_20061019_redskull_bison,,Pass
qc_023_S_0376_20070320_redskull_bison,Pass,Pass
qc_023_S_0376_20071025_redskull_bison,,Pass
qc_023_S_0376_20080415_redskull_bison,,Pass
qc_023_S_0376_20090501_redskull_bison,Pass,Pass
qc_023_S_0376_20100514_redskull_bison,,Pass
qc_023_S_0376_20110419_redskull_bison,,Pass
qc_023_S_0388_20060410_redskull_bison,,Pass
qc_023_S_0388_20060504_redskull_bison,,Pass
qc_023_S_0388_20061106_redskull_bison,Pass,Pass
qc_023_S_0388_20070413_redskull_bison,,Pass
qc_023_S_0388_20070417_redskull_bison,Pass,Pass
qc_023_S_0388_20071030_redskull_bison,,Pass
qc_023_S_0388_20080416_redskull_bison,Pass,Pass
qc_023_S_0388_20090415_redskull_bison,,Pass
qc_023_S_0388_20100402_redskull_bison,,Pass
qc_023_S_0604_20060602_redskull_bison,,Fail
qc_023_S_0604_20060620_redskull_bison,Fail,Fail
qc_023_S_0604_20061212_redskull_bison,,Fail
qc_023_S_0604_20070611_redskull_bison,Fail,Fail
qc_023_S_0604_20071211_redskull_bison,,Fail
qc_023_S_0604_20080730_redskull_bison,,Fail
qc_023_S_0604_20090710_redskull_bison,Fail,Fail
qc_023_S_0613_20060621_redskull_bison,,Fail
qc_023_S_0613_20060724_redskull_bison,,Fail
qc_023_S_0625_20060623_redskull_bison,,Pass
qc_023_S_0625_20060712_redskull_bison,,Pass
qc_023_S_0625_20070227_redskull_bison,,Pass
qc_023_S_0625_20070716_redskull_bison,Pass,Pass
qc_023_S_0625_20080111_redskull_bison,Pass,Pass
qc_023_S_0625_20080801_redskull_bison,Pass,Pass
qc_023_S_0625_20080929_redskull_bison,,Pass
qc_023_S_0625_20091020_redskull_bison,Pass,Pass
qc_023_S_0625_20101007_redskull_bison,,Pass
qc_023_S_0855_20060905_redskull_bison,,Pass
qc_023_S_0855_20060918_redskull_bison,Fail,Pass
qc_023_S_0855_20070315_redskull_bison,Fail,Pass
qc_023_S_0855_20070426_redskull_bison,,Pass
qc_023_S_0855_20070905_redskull_bison,Pass,Pass
qc_023_S_0855_20070906_redskull_bison,,Pass
qc_023_S_0855_20080321_redskull_bison,Pass,Pass
qc_023_S_0887_20060920_redskull_bison,,Pass
qc_023_S_0887_20070329_redskull_bison,,Pass
qc_023_S_0887_20071004_redskull_bison,,Pass
qc_023_S_0887_20080327_redskull_bison,,Pass
qc_023_S_0887_20081010_redskull_bison,,Pass
qc_023_S_0887_20091103_redskull_bison,,Pass
qc_023_S_0887_20100927_redskull_bison,,Pass
qc_023_S_0887_20111004_redskull_bison,,Pass
qc_023_S_0887_20121025_redskull_bison,,Pass
qc_023_S_0887_20130919_redskull_bison,,Pass
qc_023_S_0916_20060922_redskull_bison,,Pass
qc_023_S_0916_20060929_redskull_bison,,Fail
qc_023_S_0916_20070424_redskull_bison,Fail,Fail
qc_023_S_0916_20070928_redskull_bison,Fail,Fail
qc_023_S_0916_20080930_redskull_bison,,Fail
qc_023_S_0926_20060927_redskull_bison,,Fail
qc_023_S_0926_20061016_redskull_bison,Pass,Fail
qc_023_S_0926_20070403_redskull_bison,Fail,Fail
qc_023_S_0926_20071023_redskull_bison,,Fail
qc_023_S_0926_20081021_redskull_bison,,Fail
qc_023_S_0926_20091030_redskull_bison,,Fail
qc_023_S_0926_20101027_redskull_bison,,Fail
qc_023_S_0926_20111117_redskull_bison,,Fail
qc_023_S_0926_20130110_redskull_bison,,Fail
qc_023_S_0926_20131010_redskull_bison,,Fail
qc_023_S_0963_20061004_redskull_bison,,Pass
qc_023_S_0963_20061017_redskull_bison,Fail,Fail
qc_023_S_0963_20070402_redskull_bison,,Pass
qc_023_S_0963_20070404_redskull_bison,Fail,Fail
qc_023_S_0963_20071010_redskull_bison,,Fail
qc_023_S_0963_20071011_redskull_bison,,Fail
qc_023_S_0963_20081124_redskull_bison,,Fail
qc_023_S_0963_20091028_redskull_bison,Fail,Fail
qc_023_S_1046_20061106_redskull_bison,,Pass
qc_023_S_1046_20061115_redskull_bison,,Pass
qc_023_S_1046_20070529_redskull_bison,Pass,Pass
qc_023_S_1046_20070625_redskull_bison,,Pass
qc_023_S_1046_20071106_redskull_bison,,Pass
qc_023_S_1046_20080530_redskull_bison,Pass,Fail
qc_023_S_1046_20090121_redskull_bison,,Pass
qc_023_S_1046_20091105_redskull_bison,,Pass
qc_023_S_1046_20110214_redskull_bison,,Pass
qc_023_S_1046_20111221_redskull_bison,,Pass
qc_023_S_1104_20061115_redskull_bison,,Pass
qc_023_S_1104_20061205_redskull_bison,,Pass
qc_023_S_1104_20070614_redskull_bison,,Pass
qc_023_S_1126_20061205_redskull_bison,,Pass
qc_023_S_1126_20061213_redskull_bison,,Pass
qc_023_S_1126_20070619_redskull_bison,,Pass
qc_023_S_1126_20070622_redskull_bison,,Pass
qc_023_S_1126_20071128_redskull_bison,Pass,Pass
qc_023_S_1126_20080618_redskull_bison,Pass,Pass
qc_023_S_1126_20090206_redskull_bison,,Pass
qc_023_S_1190_20070108_redskull_bison,,Fail
qc_023_S_1190_20070117_redskull_bison,,Fail
qc_023_S_1190_20070717_redskull_bison,,Fail
qc_023_S_1190_20080108_redskull_bison,Fail,Fail
qc_023_S_1190_20090115_redskull_bison,,Fail
qc_023_S_1190_20100219_redskull_bison,,Fail
qc_023_S_1190_20110323_redskull_bison,,Fail
qc_023_S_1190_20140219_redskull_bison,,Fail
qc_023_S_1247_20070131_redskull_bison,,Pass
qc_023_S_1247_20070221_redskull_bison,Pass,Pass
qc_023_S_1247_20070802_redskull_bison,,Pass
qc_023_S_1247_20080129_redskull_bison,,Pass
qc_023_S_1247_20080812_redskull_bison,,Pass
qc_023_S_1247_20090312_redskull_bison,Pass,Pass
qc_023_S_1262_20070209_redskull_bison,,Fail
qc_023_S_1262_20070228_redskull_bison,Fail,Fail
qc_023_S_1262_20070904_redskull_bison,Fail,Fail
qc_023_S_1262_20080402_redskull_bison,Fail,Fail
qc_023_S_1262_20090313_redskull_bison,,Fail
qc_023_S_1289_20070212_redskull_bison,,Fail
qc_023_S_1289_20070220_redskull_bison,Fail,Fail
qc_023_S_1289_20070810_redskull_bison,,Fail
qc_023_S_1306_20070216_redskull_bison,,Pass
qc_023_S_2068_20100917_redskull_bison,,Fail
qc_023_S_2068_20101201_redskull_bison,Fail,Fail
qc_023_S_2068_20110502_redskull_bison,,Fail
qc_023_S_2068_20111011_redskull_bison,,Fail
qc_023_S_2068_20121017_redskull_bison,Fail,Fail
qc_023_S_2068_20131024_redskull_bison,,Fail
qc_023_S_4020_20110503_redskull_bison,,Fail
qc_023_S_4020_20110803_redskull_bison,Fail,Fail
qc_023_S_4020_20120201_redskull_bison,,Fail
qc_023_S_4020_20120703_redskull_bison,Fail,Fail
qc_023_S_4020_20130610_redskull_bison,,Fail
qc_023_S_4020_20150713_redskull_bison,Fail,Fail
qc_023_S_4034_20110607_redskull_bison,,Pass
qc_023_S_4034_20110826_redskull_bison,Fail,Pass
qc_023_S_4034_20111116_redskull_bison,Pass,Pass
qc_023_S_4034_20120726_redskull_bison,,Fail
qc_023_S_4035_20110728_redskull_bison,Fail,Fail
qc_023_S_4035_20110818_redskull_bison,,Fail
qc_023_S_4035_20120321_redskull_bison,Fail,Fail
qc_023_S_4035_20121009_redskull_bison,,Fail
qc_023_S_4035_20130904_redskull_bison,,Fail
qc_023_S_4115_20110830_redskull_bison,,Fail
qc_023_S_4115_20111129_redskull_bison,Fail,Fail
qc_023_S_4115_20120327_redskull_bison,Pass,Pass
qc_023_S_4115_20121002_redskull_bison,,Fail
qc_023_S_4115_20130930_redskull_bison,Fail,Fail
qc_023_S_4122_20110826_redskull_bison,Fail,Fail
qc_023_S_4122_20111122_redskull_bison,,Fail
qc_023_S_4122_20120605_redskull_bison,,Fail
qc_023_S_4122_20130305_redskull_bison,Fail,Fail
qc_023_S_4122_20141106_redskull_bison,,Fail
qc_023_S_4164_20110830_redskull_bison,Fail,Fail
qc_023_S_4164_20120117_redskull_bison,Fail,Fail
qc_023_S_4164_20120705_redskull_bison,Fail,Fail
qc_023_S_4164_20121212_redskull_bison,Fail,Fail
qc_023_S_4164_20131218_redskull_bison,,Pass
qc_023_S_4241_20120201_redskull_bison,Pass,Pass
qc_023_S_4241_20120501_redskull_bison,Pass,Pass
qc_023_S_4241_20120927_redskull_bison,,Pass
qc_023_S_4241_20130325_redskull_bison,Pass,Pass
qc_023_S_4243_20111109_redskull_bison,,Pass
qc_023_S_4243_20120509_redskull_bison,,Pass
qc_023_S_4243_20120906_redskull_bison,Pass,Pass
qc_023_S_4243_20130222_redskull_bison,Pass,Pass
qc_023_S_4243_20140226_redskull_bison,,Pass
qc_023_S_4448_20120126_redskull_bison,Pass,Pass
qc_023_S_4448_20120418_redskull_bison,Pass,Pass
qc_023_S_4448_20120816_redskull_bison,,Fail
qc_023_S_4448_20130228_redskull_bison,,Pass
qc_023_S_4448_20140212_redskull_bison,,Pass
qc_023_S_4501_20120322_redskull_bison,,Fail
qc_023_S_4501_20120621_redskull_bison,,Pass
qc_023_S_4501_20121101_redskull_bison,,Fail
qc_023_S_4501_20130509_redskull_bison,,Pass
qc_023_S_4501_20140507_redskull_bison,,Fail
qc_023_S_4502_20120306_redskull_bison,,Pass
qc_023_S_4502_20120625_redskull_bison,,Pass
qc_023_S_4502_20121025_redskull_bison,,Pass
qc_023_S_4502_20130328_redskull_bison,,Pass
qc_023_S_4502_20140423_redskull_bison,Pass,Pass
qc_023_S_4796_20120822_redskull_bison,,Fail
qc_023_S_4796_20121120_redskull_bison,,Fail
qc_023_S_4796_20130322_redskull_bison,Fail,Fail
qc_023_S_4796_20131018_redskull_bison,,Fail
qc_023_S_4796_20141104_redskull_bison,,Fail
qc_023_S_5120_20130515_redskull_bison,,Fail
qc_023_S_5241_20130809_redskull_bison,Fail,Fail
qc_024_S_0985_20061020_redskull_bison,,Fail
qc_024_S_0985_20070504_redskull_bison,,Fail
qc_024_S_0985_20071023_redskull_bison,,Fail
qc_024_S_0985_20081030_redskull_bison,,Fail
qc_024_S_0985_20091201_redskull_bison,,Fail
qc_024_S_0985_20101130_redskull_bison,,Fail
qc_024_S_1063_20061031_redskull_bison,,Fail
qc_024_S_1063_20070521_redskull_bison,,Fail
qc_024_S_1063_20071112_redskull_bison,,Fail
qc_024_S_1063_20081113_redskull_bison,,Fail
qc_024_S_1063_20101029_redskull_bison,,Fail
qc_024_S_1171_20070104_redskull_bison,,Pass
qc_024_S_1171_20070709_redskull_bison,,Pass
qc_024_S_1171_20080115_redskull_bison,,Pass
qc_024_S_1171_20090113_redskull_bison,,Pass
qc_024_S_1307_20070223_redskull_bison,,Pass
qc_024_S_1307_20070904_redskull_bison,,Pass
qc_024_S_1307_20080228_redskull_bison,,Pass
qc_024_S_1307_20090223_redskull_bison,,Pass
qc_024_S_1393_20070313_redskull_bison,,Fail
qc_024_S_1393_20071016_redskull_bison,,Fail
qc_024_S_1393_20080407_redskull_bison,,Fail
qc_024_S_1393_20081021_redskull_bison,,Fail
qc_024_S_1393_20100413_redskull_bison,,Fail
qc_024_S_1400_20070508_redskull_bison,,Fail
qc_024_S_1400_20071126_redskull_bison,,Fail
qc_024_S_2239_20101203_redskull_bison,,Fail
qc_024_S_2239_20110303_redskull_bison,,Fail
qc_024_S_2239_20110531_redskull_bison,Fail,Fail
qc_024_S_2239_20111206_redskull_bison,,Fail
qc_024_S_2239_20121115_redskull_bison,Fail,Fail
qc_024_S_2239_20131125_redskull_bison,Fail,Fail
qc_024_S_2239_20141118_redskull_bison,Fail,Fail
qc_024_S_4084_20110616_redskull_bison,,Pass
qc_024_S_4084_20110916_redskull_bison,,Pass
qc_024_S_4084_20111227_redskull_bison,Pass,Pass
qc_024_S_4084_20120719_redskull_bison,Pass,Pass
qc_024_S_4084_20130719_redskull_bison,,Pass
